id,description,value
998298," to buy 10 bags of fertilizer, 5 jugs of fuel and 2 boxes of herbicide for  his farm work.",0
998353,to buy 40 litres of petrol and three sacks of fertiliser for gardening.,0
998362,to buy  07 sacks of fertilizer and 05 can of petrol for his gardening business.,0
997947,to buy piglets & purchase bags of animal feeds.,0
998072,to purchase more palay (rice grains) for rice milling and grains production,0
998113,to purchase bags of feed and animal vitamins.,0
998159,to buy whole coconuts to make copra (dried coconut meat used for oil production),0
998271,"to buy fishing materials, such as fishing nets and fishing weights, and also to buy seaweed to sell.",0
999225,to buy more stocks of groceries to sell.,0
999321,"to pay for land preparation like plowing and harrowing and the purchase of a good variety of seedlings for healthier, heavier and more produce.",0
999346,"to pay for land preparations like plowing, harrowing, leveling and purchase of good variety of seeds and bags of fertilizers",0
1000308,to buy more designs of bags for her business.,0
1000550,to have products in stock such as bottled drinks and grocery items to add to her variety store business.,0
992851,To expand her business by purchasing a large quantity of bananas for sale.,0
998369,to increase variety.,0
998373,to expand her business.,0
998404,to purchase more food items for sale.,0
998423,to expand her business of small retail.,0
998440,to expand his cafe business.,0
1000050,to buy more beans and maize for selling.,0
998392,to pay for a smoke-blowing machine and other tools for selling in the toy and design shop.,0
998427,to pay for food and drink supplies to sell in his food store,0
999323,to buy more sacks of charcoal to match the on going demand during the Christmas and New Year festival,0
999549,"to stock his shop with products to increase his income, such as platters, dishes, trays, vases ?and cleaning materials.",0
999597,To buy more beer and soda for sell.,0
1000106,to buy more trousers and shoes for sell.,0
1000162,to pay for tools and equipment (a drill and a rotary hammer drill) needed for providing construction services.,0
1000447,to begin a trading business by purchasing fruits and vegetables.,0
995470,to increase her business merchandise with special offer winter clothes for the Christmas season.,0
998308,to start a new agriculture business that has to do with the reclamation of agricultural land to plant and sell bananas as an additional income business.,0
998999,to buy new beauty products for her beauty salon,0
1000078,to open her own beauty salon and develop her family's living,0
1000082,to increase her business merchandise for special occasions and the winter season.,0
1000091,to increase her business merchandise with special Christmas and winter season offered products.,0
1000149,To buy the necessary business tools and machines to update his current car mechanic business.,0
1000165,To buy necessary business tools and machines to update his current car mechanic business,0
1000175,to increase her newly established business' merchandise so that she can increase her selling and income.,0
1000194,to buy special car spare parts to start trading with as an additional income business.,0
998261,to buy fashionable textiles and increase her production so as to better serve her customers.,0
998316,to buy vegetables and fruits for her store.,0
998327,To open a scrap-selling shop to increase his family's income and develop their living.,0
998384,"to purchase car batteries, oil, and lubricants to develop his business and reply to customers needs.",0
998990,to buy new clothes for her shop,0
999474,to meet her clients' needs by buying a new clothes collection,0
1000054,to buy agricultural seedlings to increase her agriculture production and sales.,0
1000145,To increase her business merchandise with special Holy Christmas and winter clothes and special released accessories,0
1000199,to increase his business merchandise with special offer products which will increase his sales and income.,0
1000208,to buy furniture needed for his house and to get married soon.,0
991140,to purchase furnishings for a coffee shop.,0
998585,to buy a cuerda (28 m2) of land for cultivation.,0
998603,to buy a plot of land to grow coffee,0
999097,to purchase agricultural supplies to maintain the crop.,0
999102,"to buy and sell traditional clothing such as g��_��__��_��___��_��__��_��____ipiles, sashes and skirts.",0
999870,to repair her home.,0
1000287,"to buy grocery producs such as juice, soft drinks, sweets, and candies.",0
1000289,to purchase drinking glasses and plates for her food business. ,0
1000298,"to buy materials such as whitewash, sand, and sheet metal to remodel her house.",0
998583,to buy groceries to sell.,0
998588,to buy new clothing to sell.,0
998597,to purchase pigs to slaughter and sell them in the butcher shop.,0
999165,to buy materials to build a wall.,0
999180,to buy corn seeds and agricultural inputs.,0
999874,to repair his home.,0
999900,"to buy traditional clothing items such as handwoven skirts, woven belts and blouses.",0
1000275,"to purchase clothing such as skirts, belts and blouses.",0
1000282,"to buy groceries such as soda, candy, sugar, and rice",0
1000297,"to buy and sell clothing, such as pants, blouses, canvas shoes, and jackets.",0
997475,to buy another milking cow,0
999833,to buy used clothes so that his whole family can work.,0
999841,to buy cooking supplies to satisfy the end of year demand.,0
997477,to buy more merchandise for her grocery store,0
997484,to continue the repayments at the place where she lives.,0
1000229,to buy cattle for his parents' farm.,0
1000231,to buy cattle,0
1000251,to install phone carrels.,0
1000253,to pay medical tests of her mother,0
996748,to buy cows.,0
999004,to pay for the repair of his car.,0
999114,to buy kitchen supplies for her food business.,0
999149,to maintain her pineapple farm,0
999700,buy used clothing at wholesale to increase her capital.,0
1000228,to buy cattle,0
1000234,to build on his land.,0
1000242,"to buy flour, eggs, and other supplies",0
1000243,to buy more supplies for her grocery store,0
1000246,to buy leather for his business.,0
998551,to buy groceries and essential products for her store.,0
998558,to buy second-hand clothing for the Christmas season.,0
998572,to buy cooking supplies to cook traditional food and to pay for the expenses from the recent birth of her baby.,0
998985,to fix a room in the house where she lives.,0
999002,to expand her yuca and pineapple production in order to increase her earnings and provide for her family.,0
999018,to buy car parts that he will re sell by himself,0
999137,to buy farm supplies and pay laborers.,1
999819,"to buy more supplies to make aprons, to improve her quality of life and that of her daughter.",0
1000225,to buy better seeds for her business.,0
1000236,to buy women's clothes to sell.,0
998252,to give his community better access to communication services by selling mobile airtime credits.,0
999370,to purchase additional prepaid airtime credit for helping community members who need access to communication services.,0
999381,to purchase additional prepaid airtime credit for community members who need access to a communication service.,0
996571,To buy more food items to supply to her customers.,0
996742,to fix his vehicle.,0
997471,to cover an order of products that she has and to deliver it as soon as possible to earn trust with her customers.,0
997472,to purchase new clothing to sell.,0
997473,"to purchase baskets, to purchase shelves, mannequins, and a general assortment of clothing.",0
997476,to stock up on men's and women's clothing.,0
997482,to purchase new clothing to sell.,0
997118,to invest in raising pigs,0
997137,to pay for 320 packages of fodder to feed his cattle during the whole winter.,0
997142,to invest in raising goats and chickens.,0
997143,to renovate and enlarge the barn to make space for newborn pigs to live and to buy fodder to feed the animals.,0
997019,to buy fertilizer input for her farming and to pay for plowing to get her crop grow well.,1
997377,to buy paper to sell.,0
997506,to buy groceries to sell.,0
997507,to buy tires and repair his motorcycle's suspension.,0
997511,"to invest in maintaining and cultivating one hectare of his existing coffee plantings, to ensure good production for the 2016 season.",0
1000672,"Buy vegetables, fruits, mean, condiments, and other things.",0
