id,description,value
997279,to operate his restaurant selling food,2
997329,to raise rams to sell.,1
997335,to buy pearls with which to make jewelry.,2
997340,to buy food-producing products.,2
997687,"to transplant, weed, spray fertilizer and other works",2
997689,to cultivate rice and tomatoes,2
995150,to buy two cows and feed for livestock in order to invest in her business,1
995821,to give his community better access to communication service by selling mobile airtime credits.,2
995928,to help fund her husband's taxi replacement.,2
996223,to increase her husband's general store business.,2
996228,to repair her son's rickshaw.,2
996243,to buy a new stock of clothes and stylish shoes for sale during the Christmas season.,2
996269,to buy piglets to fatten,1
996730,"buy bread, cream cheese, pork crackling, flour, oil, meat, rice etc.",2
996734,"buy soup, eggs, basic grains, soft drinks, candy, sweet bread etc.",2
994661,to buy high-quality mineral fertilizers and seed,2
996169,to buy a fishing net and more fish.,2
996215,to improve her beauty salon.,2
996218,"to buy cosmetics such as creams, hair brushes, and accessories",2
996707,"to purchase vegetables, meat, basic grains, drinks, seasonings, etc. to make the dishes on the menu that he offers his customers.",2
996712,"to buy more soups, eggs, basic grains, soft drinks, candy, and sweet bread, etc.",2
996719,"to buy underwear, blouses, skirts, pants and backpacks. This will allow her to be prepared for the Christas season and for the beginning of the new school year.",2
992352,to increase on the fast moving items in his shop.,2
997847,to pay the university fees for this  semester.,2
998238,to pay for his son's university tuition,2
998654,to cover his university fees from the first to the fourth year,2
999348,to buy a computer and also literature for developing his professional skills.,2
999438,to pay for university tuition.,2
999537,to pay his university fees.,2
999546,pay his university fees.,2
999855,to pay his college fees in advance.,2
999966,to pay his tuition fees from the first to fourth year.,2
997091,to pay for his operation and to purchase medicine,2
997275,to have a surgery at the hospital and also take rehabilitation courses after that surgery,2
997465,to pay for knee surgery,2
997508,to pay for eye treatment,2
997509,to pay for dental treatment,2
997512,to pay for ophthalmic treatment,2
997513,to pay for dental treatment,2
998531,to pay for dental treatment,2
998540,to pay for dental treatment,2
998543,to pay for dental treatment,2
998553,to obtain eye treatment,2
998897,to solve the health problems of her mother-in-law,2
998904,to buy medicines to help treat his lovely wife.,2
998910,to buy medicines for treatment.,2
999034,to pay for breast surgery in order to be able to work normally and generate economic resources.,2
999117,to pay for ophthalmic treatment,2
999187,to pay for ophthalmic treatment,2
999888,to pay for ophthalmic treatment.,2
999907,to pay for ophthalmic treatment,2
996155,to purchase additional fertilizer for rice production.,2
996168,to buy baby fish and develop fish farming.,1
996176,To cover cassava harvesting costs.,2
996638,to stock his business to increase sales.,2
996642,to buy a greater quantity of merchandise to work with,2
996118,to buy more vegetables to sell in her food stall.,2
996129,to buy seeds and pay for labor fees to increase her crop yield.,2
996623,to buy plaster and paint.,2
995943,"to purchase another motorcycle, which he hopes will enable him to serve more customers and earn more income.",2
995963,"to buy a calf that will increase milk production; hence, increase her income to provide food and clothing for her family as well as pay school fees for her children.",1
995971,to buy cereals.,2
996019,to buy fabric from the wholesale vendors and resell them from her point of sale.,2
996536,"to expand her cassava production, offer better alternatives to her customers, and generate better income.",2
997115,to buy building materials and pay for hired builders,2
998173,to buy fodder for her livestock to increase her production,1
999617,to register his bus and maintain it,2
995991,to begin trading clothes.,2
996121,to buy more stock of rice to sell.,2
996586,to bring in his harvest and pay labor to help him.,2
996593,to buy a refrigerator for her store to keep soft drinks cool and in this way sell more and make more income. ,2
992404,To plant rice,2
995871,"To buy farm implements, high quality seeds, good fertilizer, and pesticides.",2
995947,"to buy more rice, beans, and cooking oil at wholesale.",2
996502,to purchase and sell livestock.,1
996265,to buy seeds and mineral fertilizers for the new sowing season.,2
996563,to breed and sell chickens.,1
996604,"Buy peanut seeds, agrochemicals, and preparation of agricultural land, so as to generate better income for his family",2
997020,to buy fertilizer to improve her cassava farm and to pay for plowing.,2
997719,"to buy silver, gold, steel and costume jewellery.",2
996849,to pay for dental treatment.,2
997141,"to buy commodities such as rice, sugar, tea bags, milk etc. for her husband's general store.",2
997211,to expand the pig breeding bursiness.,1
997230,to buy cost efficient maize seeds and fertilizer for the coming harvesting season,2
997233,to pay for 10 piglets and forage for feeding the livestock.,1
997744,"buy flour and feed concentrate for pigs and chickens, to be able to fatten and sell them this Christmas season.",1
992298,to buy cereals.,2
992426,to buy cereals.,2
992786,To buy cereals,2
992805,to buy a motorbike,2
994247,to buy feed and piglets,1
995883,to buy a small pick-up for timely delivery of her farm produce to the market.,2
995920,to buy a variety of shoes wholesale so that he can continue to sell and improve his income.,2
996110,"to buy more soup, eggs, staple grains, soft drink, lollies, sweet bread, and other items.",2
996518,to pay for five oxen and forage for feeding the livestock.,1
998922,"to pay for polyethylene cover, pipes for the renovation of the greenhouse and purchase potato seeds for land cultivation .",2
998948,to pay for fodder to feed the livestock during the winter season,1
999515,to pay for two cows and forage for feeding the livestock.,1
999541,pay for 4 calves and forage for feeding them so the family will have an extra income.,1
992422,to buy cereals for resale.,2
995905,to buy a new collection of clothes for her business,2
995913,"to buy flour, rice, sugar and cooking oil to sell in the hope that this will enable her to make more income to support her family.",2
996106,"to buy pork, quesillo cheese, beans, tomatoes, and other ingredients",2
996108,"to buy soft drinks, snacks, and sweet bread, among other things.",2
995862,to buy additional stocks of groceries to sell.,2
996082,"buy bread, dressings, condiments, beverages, eggs, cookies, clothing, etc. to meet client demands during the holiday season.",2
996096,"to buy more soup, eggs, basic staple foods, drinks, snacks, sweet baked goods etc.",2
996103,"to purchase more products, such as shampoo, creams, and deodorants, among other things.",2
996104,"to purchase soaps, eggs, basic grains, soft drinks, candy, sweet breads, etc.",2
994393,to purchase some calves for fattening and reselling,1
995736,to give his community better access to communication services by selling mobile airtime credits.,2
995737,to buy goods for and enlarge her home products sales business.,2
995803,"to do some maintenance on his rickshaw, .",2
995808,to buy good quality seeds and fertilizers for her farm.,2
996089,"to buy a new food truck, and supplies and ingredients (flour, cheese, meats, vegetables, oil, dressings, sauces, disposable plates, napkins and sugar).",2
